,lat,lng,day,minute,hour,decibelMean,n_agg
525,39.17322879043999,-119.79235834949144,3,42.5,17,50.29726999736907,2
526,39.173222444988006,-119.79221292782556,3,54.0,17,39.32933420195153,1
527,39.17319646108818,-119.74792881879931,1,22.0,22,68.43580802381075,1
528,39.47912853018557,-8.544645864394647,4,45.0,15,46.00679423664078,1
529,39.5110866,-119.82953845,3,32.0,19,52.03457592754643,2
530,39.51109223,-119.82944097,3,27.0,19,50.43663398534512,1
531,39.5137657,-119.82872844,4,58.0,21,82.73445736709266,1
532,39.66518618170141,-105.20648703920207,6,26.0,2,73.92326885865937,1
533,39.6653370173631,-105.20594976984756,6,39.0,2,70.95953166960817,1
534,39.665565943258336,-105.20619719945515,6,0.0,3,79.72826430842304,1
535,39.6762701265456,-75.74651078722634,0,12.0,22,55.4764566349688,1
536,39.676287223185994,-75.74686094068053,0,36.0,23,55.93164346667798,1
537,39.676311445579756,-75.74649916099251,0,5.0,22,67.07654967369317,1
538,39.676307923464826,-75.74644731729911,6,4.0,22,66.16393135004874,1
539,39.6807986,-104.95939640000002,3,4.0,18,61.9064922188108,1
540,39.748643324747455,-105.06494284617254,5,44.0,15,51.30568613087003,1
541,39.7793727,-75.5614652,4,54.0,17,65.64223094079347,1
542,39.80575450242291,-105.19424691512889,0,29.0,13,50.086861495306756,1
543,39.86471439223542,-104.68240648410884,2,32.5,12,70.29838652354954,2
544,39.908307431246364,116.44363350482901,3,50.0,1,68.19667140536112,1
545,39.91449826729496,116.41226175953815,3,41.0,0,70.90452444591445,1
546,39.914899430721995,116.41317915598944,3,13.0,3,39.335799577167634,1
547,39.91501537161225,116.41336224355791,2,21.0,22,70.071461538936,1
548,39.915010307536214,116.41329776061443,2,27.0,22,39.58862831844438,1
549,39.9481143,-75.2062894,1,27.0,17,33.34561638677182,1
550,39.95401591557752,-75.1940365505724,0,23.0,22,47.83212799999289,1
551,39.956583200000004,-84.1703608,2,46.0,7,63.57655908378701,1
552,39.956601299999996,-84.17036879999999,1,32.0,19,61.80063056939493,1
553,39.9565803,-84.1703508,5,35.0,20,56.136175405908595,1
554,39.95718970000001,-75.1829603,2,59.0,20,78.95392829616495,1
555,39.957896500000004,-75.1809858,3,5.0,21,80.34232503589331,1
556,40.020600178087676,-105.28602738288065,1,42.0,15,54.75994278416611,1
557,40.054394763340476,-88.25022570011288,1,31.0,13,74.62912326081945,1
558,40.05422853601052,-74.98037877400263,6,46.0,13,46.87446670959032,1
559,40.0632318473185,-83.15070737970795,5,44.0,1,58.944590504437656,3
560,40.06296860124031,-83.15060086381357,3,42.5,15,61.83566826797187,2
561,40.063110291418454,-83.1507395298908,3,57.0,15,63.333508471123494,1
562,40.06319586402537,-83.1508101444027,1,36.0,22,61.080186861709315,1
