,name,lat,lng
534,Muqueca Restaurant,42.372679,-71.093895
535,Curio Coffee,42.3716,-71.0836
536,Dali Restaurant & Tapas Bar,42.378361733586,-71.1067021505605
537,East Side Bar & Grille,42.3718863,-71.0856506
538,Happy Lamb Hot Pot,42.36415,-71.10129
539,Green Street,42.36452,-71.10419
540,Brookline Lunch,42.3637641,-71.1017365
541,The Neighborhood Restaurant & Bakery,42.3814903,-71.0973688
542,City Girl Café,42.3731002807617,-71.1003265380859
543,Border Café,42.374278750456,-71.120297821449
544,Punjabi Dhaba,42.37388,-71.1008
545,Thelonious Monkfish,42.36423,-71.10205
546,The Smoke Shop BBQ - Kendall Square,42.3661974305535,-71.0914345449829
547,All Star Sandwich Bar,42.373506893888,-71.098204139262
548,Cafe Sushi,42.37077,-71.11355
549,Pinocchios Pizza & Subs,42.3719854829495,-71.1202467492146
550,Basta Pasta Trattoria,42.36463,-71.11323
551,Andala Coffee House,42.364874,-71.105764
552,Rangzen Tibetan Place,42.364167,-71.102964
